index;time;month;year;day;Borgou;Collines;BEN;Ouémé;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Zou;Oueme;Borgou+Donga
39;11792.0;4.0;1982.0;15.0;88.3831100464;170.480453491;103.883338928;151.221893311;120.01083374;108.950759888;164.243209839;161.664764404;173.450561523;71.3358154297;54.606678009;219.82975769;152.556900024;151.221893311;110.083343506
40;11822.0;5.0;1982.0;15.0;123.865119934;107.641555786;115.793418884;181.250198364;134.652038574;134.56288147;161.877624512;94.7854766846;144.927185059;91.1858596802;116.447273254;165.346847534;157.563354492;181.250198364;115.27911377
41;11853.0;6.0;1982.0;15.0;117.429824829;112.920120239;135.95072937;378.663482666;243.748031616;177.282516479;384.373809814;128.701583862;188.159561157;121.341621399;118.901428223;465.26461792;138.212554932;378.663482666;120.750946045
42;11883.0;7.0;1982.0;15.0;185.323135376;67.1168060303;157.922851562;150.683105469;121.450042725;92.7893981934;133.11038208;149.242340088;144.251571655;173.398681641;196.745666504;135.568634033;99.6191711426;150.683105469;174.698104858
43;11914.0;8.0;1982.0;15.0;227.71194458;80.6045074463;177.813186646;4.71217489243;7.93766736984;29.8210277557;4.79881572723;192.434539795;20.3953952789;195.367355347;262.748809814;1.96000051498;43.9066543579;4.71217489243;217.413711548
44;11945.0;9.0;1982.0;15.0;160.759063721;96.9502105713;157.372161865;28.8777923584;7.08223676682;30.1307258606;16.4473590851;128.443511963;96.0087432861;294.620269775;162.418197632;11.9800004959;65.4084396362;28.8777923584;151.086349487
45;11975.0;10.0;1982.0;15.0;100.565567017;108.677261353;87.6360855103;117.397941589;106.533782959;104.48336792;118.51688385;87.7922668457;133.896102905;75.08253479;51.7951698303;99.6900024414;131.481781006;117.397941589;96.8000946045
46;12006.0;11.0;1982.0;15.0;7.32006454468;5.53730726242;7.32949018478;39.5349655151;24.6420593262;16.4891033173;38.5851211548;6.34791612625;26.6176834106;3.60061311722;0.154886439443;34.6899909973;15.9447374344;39.5349655151;7.02435207367
47;12036.0;12.0;1982.0;15.0;0.0241046901792;0.969016075134;0.937720179558;10.9435777664;1.38453435898;0.361411929131;9.63191986084;0.0181611757725;10.015707016;6.8023444328e-05;0.0;18.299993515;2.37773704529;10.9435777664;0.022307369858
48;12067.0;1.0;1983.0;15.0;0.0;0.0;0.00574358180165;0.0191738437861;0.148887217045;0.0;0.0917045325041;0.0;7.63754997024e-06;0.0;0.0;0.280000001192;0.0;0.0191738437861;0.0
49;12098.0;2.0;1983.0;15.0;3.49861383438;1.98420596123;1.60406935215;2.0376200676;4.14086914062;2.89122200012;1.350512743;2.16015434265;3.24948644638;0.198877707124;0.0529987290502;1.53999984264;1.0465722084;2.0376200676;3.10675597191
50;12126.0;3.0;1983.0;15.0;11.1961755753;24.8141269684;14.5659990311;24.0011043549;12.2619094849;28.06407547;13.6313304901;13.3143692017;21.6115188599;11.2874221802;8.59140777588;14.5800008774;36.2249031067;24.0011043549;11.8206472397
51;12157.0;4.0;1983.0;15.0;20.5636978149;77.6386413574;36.8563842773;79.455909729;71.3090744019;93.0308990479;84.1442642212;47.5383148193;94.9729003906;19.6452999115;3.10339713097;58.6399993896;109.185241699;79.455909729;28.5336780548
52;12187.0;5.0;1983.0;15.0;135.369049072;155.448196411;127.224952698;225.748703003;162.08265686;146.844558716;208.773284912;127.362586975;197.709503174;93.6773757935;93.2906951904;242.034133911;177.161682129;225.748703003;132.974105835
53;12218.0;6.0;1983.0;15.0;141.028945923;133.63949585;148.989135742;319.508544922;166.223693848;152.585372925;269.152282715;128.371627808;215.639190674;132.660934448;148.515609741;378.355987549;172.821212769;319.508544922;137.240463257
54;12248.0;7.0;1983.0;15.0;181.59777832;59.3865814209;167.514663696;77.4372558594;57.0298843384;52.9262580872;75.0570373535;195.365142822;60.8684463501;227.018539429;222.781219482;63.2600059509;52.1186752319;77.4372558594;185.71913147
55;12279.0;8.0;1983.0;15.0;134.524871826;85.5942306519;117.737716675;19.6521129608;23.7448997498;41.3318634033;16.0071773529;108.980766296;29.6384677887;139.524154663;159.679901123;8.68999862671;54.7354698181;19.6521129608;126.970291138
56;12310.0;9.0;1983.0;15.0;151.5365448;120.16268158;164.376678467;115.294342041;84.2845077515;106.179588318;99.8024597168;112.061408997;153.402160645;244.451690674;188.243240356;72.1022644043;137.96937561;115.294342041;139.823074341
