index;time;month;year;day;Borgou;Collines;BEN;Ouémé;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Zou
29;1261.0;6.0;1953.0;15.0;52.6606941223;39.1140136719;47.5161552429;48.7270469666;41.3809967041;46.1200904846;52.2698020935;42.17527771;39.6641807556;45.2240600586;51.7141723633;57.7416992188;48.5638389587
30;1291.0;7.0;1953.0;15.0;70.9796981812;54.2232437134;65.2620620728;48.6955223083;29.0260848999;44.1513977051;38.5714569092;65.0667495728;50.0927429199;70.7109603882;73.263130188;31.1729984283;59.838973999
31;1322.0;8.0;1953.0;15.0;76.2357177734;45.8681182861;71.0044021606;39.5076141357;23.6315174103;29.2500209808;31.7184238434;68.4801330566;38.661277771;72.8563156128;102.837127686;26.8171215057;40.1466064453
32;1353.0;9.0;1953.0;15.0;71.8581848145;59.5708389282;66.3761825562;47.8260345459;26.1804904938;34.1908149719;39.7183456421;78.5606536865;61.0646629333;81.1636581421;62.8181495667;28.9166488647;46.8489875793
33;1383.0;10.0;1953.0;15.0;14.844543457;35.7463607788;17.0337982178;39.6573867798;44.810131073;44.4098777771;40.4805107117;27.2769603729;40.1141052246;2.5375893116;0.0327428467572;24.874414444;42.2154273987
34;1414.0;11.0;1953.0;15.0;0.0120435971767;5.02041196823;6.18373823166;36.869846344;38.9487495422;46.6546897888;41.9918708801;0.0120817609131;24.5657520294;0.0;0.0;28.1258068085;37.5724220276
35;1444.0;12.0;1953.0;15.0;0.0;13.8090143204;6.66638755798;28.7211933136;29.4869842529;42.8204803467;24.0045166016;0.00823774281889;31.2568340302;0.0;0.0;18.3686847687;38.6788215637
36;1475.0;1.0;1954.0;15.0;0.0;0.000536393898074;0.00653644232079;0.0403686612844;0.00151879840996;0.00731846876442;0.0841747745872;0.0;0.00784479547292;0.0;0.0;0.0;0.0760661661625
37;1506.0;2.0;1954.0;15.0;0.0378380678594;8.97543811798;8.01162242889;56.6351509094;34.4238777161;26.4171676636;53.4424705505;0.0178504083306;74.8869247437;0.0;0.0;36.629825592;37.6265411377
38;1534.0;3.0;1954.0;15.0;0.0505454055965;1.43016898632;0.970332860947;3.7518055439;3.85058808327;5.05188798904;3.12990093231;0.669738352299;7.74438047409;0.00120794703253;0.0;0.687372982502;4.80852651596
39;1565.0;4.0;1954.0;15.0;44.8687553406;47.4616203308;39.3706474304;61.6457748413;40.4191207886;47.0144844055;54.2646369934;40.8844108582;64.1270828247;24.8978099823;30.167640686;55.7089080811;56.8248176575
40;1595.0;5.0;1954.0;15.0;44.5137062073;50.4816894531;40.2300376892;41.2641868591;30.5173454285;36.9226722717;37.6502037048;43.4432754517;40.2309303284;32.5592460632;35.0687255859;34.8511161804;47.5452804565
41;1626.0;6.0;1954.0;15.0;55.743637085;52.3414154053;51.0594482422;63.6015892029;42.0921478271;39.7403755188;57.6437568665;60.9138717651;58.0700721741;45.9992218018;44.7361755371;64.8853378296;52.7540245056
42;1656.0;7.0;1954.0;15.0;57.5656585693;43.6557426453;52.5979766846;37.0601081848;25.6827449799;34.5674514771;32.2433052063;55.0447883606;39.8541526794;60.9159545898;54.7338905334;25.3190765381;45.8896408081
43;1687.0;8.0;1954.0;15.0;78.1428604126;102.236030579;81.6364898682;37.0840835571;22.5052890778;40.9992637634;30.8283538818;105.917015076;65.9156570435;79.8084335327;85.6154098511;19.0256385803;70.9688262939
44;1718.0;9.0;1954.0;15.0;65.1612854004;52.7305526733;61.1582870483;37.9383888245;26.9273777008;33.5324897766;34.8787612915;79.4957427979;48.9186859131;82.8985137939;52.0442962646;21.2051544189;40.4785308838
45;1748.0;10.0;1954.0;15.0;48.4977455139;46.7396888733;33.0042419434;55.6718788147;45.5211257935;42.1111907959;54.3666725159;42.8744926453;49.1722297668;21.8888702393;5.42385530472;49.8910217285;44.7264556885
46;1779.0;11.0;1954.0;15.0;0.0119013478979;3.69213676453;4.51966905594;40.5597190857;34.08070755;29.7576007843;37.0880470276;0.00773677648976;18.4669322968;0.0;0.0;55.0850410461;18.4885406494
47;1809.0;12.0;1954.0;15.0;0.0;0.00314434384927;0.034180495888;0.0;1.66779148579;0.00747538218275;0.102680571377;0.0;0.0;0.0;0.0;0.0;0.0070311203599
48;1840.0;1.0;1955.0;15.0;0.0;3.4384218452e-05;0.0036718568299;0.042856130749;0.00085270695854;0.00170134333894;0.00540016870946;0.0;0.0983610525727;0.0;0.0;0.0;0.00810148566961
49;1871.0;2.0;1955.0;15.0;0.0;0.792171299458;1.50860440731;9.80135250092;11.5682916641;12.0355424881;10.1781539917;0.0;7.91540336609;0.0;0.0;3.07217907906;8.31961250305
50;1899.0;3.0;1955.0;15.0;38.5616645813;49.3746376038;32.3135757446;65.2347564697;34.7290267944;37.8004798889;48.4297523499;58.6662712097;53.0982475281;23.3298530579;3.72865533829;33.3771133423;43.2659873962
51;1930.0;4.0;1955.0;15.0;31.8053741455;27.1515293121;38.6326255798;44.4550018311;31.2698020935;36.3989982605;43.2360496521;32.0028800964;37.0541267395;32.9528160095;58.9091110229;53.0119590759;38.4329109192
