index;time;month;year;day;Sédhiou;Thiès;Kédougou;Sédhiou.1;Kaolack;Kolda;Dakar;Saint-Louis;Matam;Thiès.1;Louga;Fatick;Kédougou.1;Kaffrine;SEN;Diourbel;Tambacounda;Ziguinchor;Sédhiou.1.1;Thiès.1.1;Kédougou.1.1
84;2936.0;1.0;1958.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
85;2967.0;2.0;1958.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
86;2995.0;3.0;1958.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
87;3026.0;4.0;1958.0;15.0;0.0;0.0;0.0585648044944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0585648044944;0.0;0.00557389110327;0.0;4.20165735537e-10;0.0;0.0;0.0;0.0585648044944
88;3056.0;5.0;1958.0;15.0;0.0381018519402;0.0;4.16609191895;0.0381018519402;0.0;0.166288152337;0.0;0.0;4.75821798318e-06;0.0;0.0;0.0;4.16609191895;0.0;0.400509893894;0.0;0.135148003697;0.0056304554455;0.0381018519402;0.0;4.16609191895
89;3087.0;6.0;1958.0;15.0;9.61216259003;0.0;49.5659255981;9.61216259003;0.429918110371;30.9878368378;0.0;0.0564246177673;2.49215126038;0.0;0.0762827470899;0.000476842629723;49.5659255981;1.59091281891;11.6837882996;0.00417743297294;19.3895587921;7.59572124481;9.61216259003;0.0;49.5659255981
90;3117.0;7.0;1958.0;15.0;107.032272339;130.713516235;43.8851242065;107.032272339;96.757194519;46.2717132568;160.764007568;49.756111145;28.883020401;130.713516235;44.4436149597;192.192840576;43.8851242065;43.462272644;66.4715652466;90.0820465088;76.8855285645;136.332504272;107.032272339;130.713516235;43.8851242065
91;3148.0;8.0;1958.0;15.0;63.3965492249;29.0608291626;79.7820053101;63.3965492249;50.2425956726;72.1608047485;29.3854503632;9.97989654541;105.913925171;29.0608291626;8.74559688568;50.0966644287;79.7820053101;32.849445343;57.7940406799;24.2653274536;78.6041946411;65.9231033325;63.3965492249;29.0608291626;79.7820053101
92;3179.0;9.0;1958.0;15.0;16.1750602722;22.6173725128;89.2291412354;16.1750602722;9.94603919983;21.4276599884;31.9789505005;15.8943529129;16.6074314117;22.6173725128;21.2875347137;17.4549331665;89.2291412354;14.5385017395;23.9803581238;14.0332689285;17.1034545898;21.0139465332;16.1750602722;22.6173725128;89.2291412354
93;3209.0;10.0;1958.0;15.0;41.0272941589;2.00322628021;9.7718629837;41.0272941589;17.6121063232;11.9053382874;0.013505958952;0.590561389923;10.5262365341;2.00322628021;1.30055522919;10.3887147903;9.7718629837;12.6039705276;11.9239292145;4.85128545761;18.4081840515;34.6372070312;41.0272941589;2.00322628021;9.7718629837
94;3240.0;11.0;1958.0;15.0;1.28813242912;0.720205068588;1.00271368027;1.28813242912;0.469137310982;0.347710222006;0.0;7.29468156351e-05;0.000409149070038;0.720205068588;0.00616788724437;0.961577355862;1.00271368027;0.0462576374412;0.37607717514;0.124379977584;0.119635678828;3.11768102646;1.28813242912;0.720205068588;1.00271368027
